"owid_continent","gisaid_collect_weekstartdate","All Lineages","Alpha","Beta","Gamma","Delta","All VOIs","Other","Total Cases","Sequencing as % of new cases","Submission Lag","New Weekly Cases"
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,1.99115044247788,17,2260
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,7820
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,75.3138075313807,25,239
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,1.5561407708882,40,4177
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0.102540200419483,23,21455
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,379
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0.378787878787879,26,2640
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,NA,NA,0
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0.452714504687556,17,28053
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,1179
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,69113
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,NA,NA,0
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,9925
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,1781
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0.188146754468485,12,1063
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0,NA,115
"Asia",2021-05-17,8238,4666,140,10,2618,30,774,4742470,0.173706950175752,42,2371235
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,5033
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,688
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,1410
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.154159828932319,40,20109
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.379487179487179,15,9750
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,218
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,6
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.571564658251965,7,4199
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,8.25688073394496,10,109
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,6030
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,120,24.5,5
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.0674085988045591,40,1295087
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.372357365081698,21,40821
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,69576
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,29142
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,15.1079136690647,25,139
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,6.10986767188911,36,25467
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.0121550990640574,30,8227
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,12054
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.069791787832965,17,8597
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,2044
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,110
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,1759
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,NA,NA,0
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.0336813742000674,26,53442
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,7762
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,4412
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,1.48367952522255,20,337
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.0296242280609803,27,43883
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,NA,NA,0
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,5819
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.114586914174401,23.5,17454
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,2847
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,43815
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,1.84667039731393,41,1787
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,8277
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,73.5294117647059,18,204
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,3.20165246578879,33,3873
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.109085242325074,14,19251
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,350
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.0781657113079729,19,3838
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,NA,NA,0
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.163751395608485,12,26870
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,1260
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.366865163760102,50,56424
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,NA,NA,0
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,12966
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,1673
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,1832
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0,NA,79
"Asia",2021-05-24,6708,3092,192,2,2466,28,928,3718070,0.180416183665181,36,1859035
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,8463
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,544
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,851
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.092864881597276,20.5,12922
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.230263157894737,18,12160
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,75
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,3
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.991735537190083,9,4840
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,1.78571428571429,6,168
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,5495
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,95.2380952380952,19.5,21
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.113746911382924,32,862441
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.37252793959547,22,39997
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,64269
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,27910
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,41.5929203539823,20,113
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,5.29338185126222,30,17588
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.0578257517347725,43,5188
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,9094
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.287693127330847,27,9385
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,2418
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,52
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,1280
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,NA,NA,0
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.0292500292500293,30,51282
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,4264
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,8931
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.804289544235925,16,746
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.106451612903226,22,31000
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,NA,NA,0
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,7696
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.0954122604754711,28,12577
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,1978
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,45851
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,3.43593414459556,35,1397
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,8355
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,75,14,168
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,5.60856411449849,27,4297
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.0914035007540789,33,21881
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,192
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,3138
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,NA,NA,0
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.0521401147082524,32,21097
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,843
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.0399387605671304,45,45069
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,NA,NA,0
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,13998
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,1598
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,1684
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0,NA,50
"Asia",2021-05-31,5558,1942,60,2,2798,40,716,2746738,0.202349113748745,29,1373369
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,10637
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,502
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,456
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.156801254410035,26,7653
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.119256841576701,23,15932
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,126
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,4
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.549844609132202,8,4183
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,2.16216216216216,32,185
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,4867
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,52.6315789473684,17,19
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.0841056900413867,25,600435
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.278380332610268,30,55320
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,62354
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,29651
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,95
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.458715596330275,13,12644
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,3484
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,6606
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,10766
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,3397
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,33
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,818
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,NA,NA,0
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.0442336519794559,24,40693
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,2351
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,9641
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,1286
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,20348
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,NA,NA,0
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,10755
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.0817852552868326,22,8559
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,1508
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,46161
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.634632819582956,31,1103
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,8251
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,65,10,80
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,5.30803080308031,22,3636
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.223982518437585,24,18305
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,155
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,1623
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,NA,NA,0
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.081336080685392,17,18442
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,545
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,42467
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,NA,NA,0
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,14915
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,1788
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,1839
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0,NA,75
"Asia",2021-06-07,2236,258,38,8,1488,8,436,2169386,0.103070638420272,23,1084693
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,8873
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,545
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,322
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.168228791155972,16,4161
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.157601228481371,16,24746
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,111
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,7
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.863678804855275,9,4284
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,7.14285714285714,26,154
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,4916
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,133.333333333333,14,9
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.0863913599224126,27,424811
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.273707527593538,14,78551
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,66418
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,32822
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,54.228855721393,16,201
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.644969239928557,18,10078
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,3149
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,8651
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.216821754449363,23,11069
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,4660
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,57
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,1130
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,NA,NA,0
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.051413881748072,24,38900
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,1595
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,17467
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,2419
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,12584
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,NA,NA,0
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,13409
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,6986
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,1139
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,43376
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,1070
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,8394
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,68.8405797101449,7,138
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,5.53665326322301,25,3233
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.330197495483147,18,16051
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,304
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.0922509225092251,14,1084
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,NA,NA,0
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.1530015300153,15,22222
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,422
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.968583759911673,31,39852
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,NA,NA,0
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,14043
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,2515
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,2628
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0,NA,23
"Asia",2021-06-14,3308,348,24,12,2196,12,716,1879158,0.176036288593083,25,939579
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,12858
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,570
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,343
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.0424628450106157,11,2355
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.046273613152594,10,36738
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,128
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,4
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.992304576751721,10,4938
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,4.66666666666667,10,150
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,4641
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,129.032258064516,9,31
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.0819505390718084,24,344110
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.112444674827545,16,125395
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,72606
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,38235
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,67.8746327130264,14,1021
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.91566265060241,12,10375
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,3304
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,10615
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.120491605751466,15,12449
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,5835
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,57
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.210748155953635,16,949
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,NA,NA,0
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.0159404888416578,20,37640
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,1431
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,17954
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,5138
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,12623
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,NA,NA,0
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,14016
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,6482
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,1048
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,38977
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,892
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,9030
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,93.8461538461538,7,130
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,8.97688145597639,27,4066
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.55998276976093,13,13929
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,286
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,1.27186009538951,25,629
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,131
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.0227998176014592,19,26316
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,328
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,1.0173517868209,22,38728
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,NA,NA,0
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,14907
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,3198
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.040290088638195,19,2482
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0,NA,23
"Asia",2021-06-21,4644,452,28,38,3416,8,702,1876182,0.247523960895052,22,938091
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,8624
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,756
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,581
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,1.18744698897371,5,1179
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.0814000814000814,16,56511
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,107
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,3
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.647395362842517,22,6642
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,5.12820512820513,2.5,117
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,5526
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,76,20,25
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.0307291973141374,17,305898
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.0379191847375281,7,168780
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,87077
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,45775
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,48.1499279192696,21,2081
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.738539133567504,11,11103
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.0293427230046948,6,3408
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,14537
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.0984332704454105,8,12191
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,9768
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,134
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,1.52329749103943,10,1116
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,NA,NA,0
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,44604
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,1024
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,15306
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,12245
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,10943
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,NA,NA,0
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,13107
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,8003
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,848
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,38377
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,882
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,9564
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,21.9178082191781,8,73
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,5.59065671070266,18,5223
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.108225108225108,16,12012
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,249
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,396
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,158
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.0647332988089073,12,38620
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,441
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.654380715344389,19,35759
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,NA,NA,0
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,12540
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,3374
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,4521
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0,NA,21
"Asia",2021-06-28,3960,290,8,16,3202,0,444,2020458,0.195995165452585,19,1010229
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0,NA,11370
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0,NA,835
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0,NA,837
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0,NA,786
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0.0026221942521502,10,76272
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0,NA,116
"Asia",2021-07-05,1376,142,6,4,978,0,246,2382120,0,NA,6
